bettor_archetype,defender_archetype,hand,avg_ev_bb,n_boards_used
TAG,Maniac,42s,2.0608810696338584,8
TAG,Maniac,52s,2.2784737923871763,8
TAG,Maniac,62o,2.2101646265609918,8
TAG,Maniac,72o,2.2175353724176166,8
TAG,Maniac,54o,2.224490864986544,8
TAG,Maniac,63o,2.06067344299001,8
TAG,Maniac,32o,2.032020966138905,8
TAG,Maniac,52o,2.295706803826609,8
TAG,Maniac,42o,2.1358342880631978,8
TAG,Maniac,43o,2.032020966138905,8
LAG,Nit,AA,1.5490657659461546,8
LAG,Nit,KK,1.5647801189558703,8
LAG,Nit,QQ,1.5277397894637337,8
LAG,Nit,JJ,1.5436077617955688,8
LAG,Nit,TT,1.5290048897635384,8
LAG,Nit,99,1.5187033587508438,8
LAG,Nit,88,1.5322760776816045,8
LAG,Nit,AKs,1.5394600400983522,8
LAG,Nit,77,1.527739789463734,8
LAG,Nit,AKo,1.5398666794804323,8
LAG,Nit,AJo,1.5459572337809204,8
LAG,Nit,AQo,1.5367762201766242,8
LAG,Nit,AQs,1.5367762201766237,8
LAG,Nit,A9o,1.527739789463734,8
LAG,Nit,A7o,1.545812650889514,8
LAG,Nit,KJs,1.527739789463734,8
LAG,Nit,QJs,1.5255349003697887,8
LAG,Nit,A7s,1.545812650889514,8
LAG,Nit,A9s,1.5367762201766237,8
LAG,Nit,KTo,1.5406076667988895,8
LAG,Nit,A8o,1.527739789463734,8
LAG,Nit,AJs,1.5372280417122686,8
LAG,Nit,ATs,1.5367762201766242,8
LAG,Nit,K9s,1.5367762201766237,8
LAG,Nit,55,1.5610119273485954,8
LAG,Nit,66,1.5277397894637337,8
LAG,Nit,KQs,1.5367762201766237,8
LAG,Nit,A8s,1.527739789463734,8
LAG,Nit,ATo,1.5379871018921514,8
LAG,Nit,A5s,1.5476922284777954,8
LAG,Nit,QTs,1.5528249211227168,8
LAG,Nit,K8s,1.527739789463734,8
LAG,Nit,KTs,1.5367762201766242,8
LAG,Nit,A4s,1.549354931728967,8
LAG,Nit,KJo,1.545812650889514,8
LAG,Nit,K5s,1.5440415104697878,8
LAG,Nit,A6s,1.527739789463734,8
LAG,Nit,K9o,1.527739789463734,8
LAG,Nit,A3s,1.527739789463734,8
LAG,Nit,44,1.5258602118754525,8
LAG,Nit,KQo,1.540463083907483,8
LAG,Nit,K7s,1.545812650889514,8
LAG,Nit,Q8s,1.52510115169557,8
LAG,Nit,A5o,1.5479633213991821,8
LAG,Nit,Q5s,1.54745728127926,8
LAG,Nit,A4o,1.5402642824317998,8
LAG,Nit,Q9o,1.5187033587508436,8
LAG,Nit,QTo,1.5493368588675411,8
LAG,Nit,Q9s,1.5345532582212529,8
LAG,Nit,A6o,1.545812650889514,8
LAG,Nit,A2s,1.5519032051900021,8
LAG,Nit,JTs,1.5253722446169566,8
LAG,Nit,K4o,1.527739789463734,8
LAG,Nit,K6s,1.5374629889108036,8
LAG,Nit,K8o,1.527739789463734,8
LAG,Nit,K7o,1.545812650889514,8
LAG,Nit,J9o,1.525318026032679,8
LAG,Nit,J8s,1.5216853808860975,8
LAG,Nit,JTo,1.5255349003697887,8
LAG,Nit,K4s,1.5367762201766237,8
LAG,Nit,K2s,1.5504393034145139,8
LAG,Nit,K6o,1.545812650889514,8
LAG,Nit,J9s,1.5358002856596318,8
LAG,Nit,K3s,1.5377340818321903,8
LAG,Nit,A3o,1.5367762201766242,8
LAG,Nit,Q6s,1.52510115169557,8
LAG,Nit,QJo,1.536776220176624,8
LAG,Nit,33,1.5500417004631466,8
LAG,Nit,Q3s,1.5249746416655894,8
LAG,Nit,J7s,1.5342821652998664,8
LAG,Nit,Q6o,1.5277397894637337,8
LAG,Nit,Q7s,1.5440776561926393,8
LAG,Nit,J5s,1.5428848473385377,8
LAG,Nit,J6s,1.5207094463691053,8
LAG,Nit,T9o,1.5187033587508436,8
LAG,Nit,Q7o,1.536776220176624,8
LAG,Nit,A2o,1.5665060772220327,8
LAG,Nit,K5o,1.552806848261291,8
LAG,Nit,K3o,1.5560057447336542,8
LAG,Nit,Q8o,1.5187033587508436,8
LAG,Nit,T7s,1.543445106042737,8
LAG,Nit,J8o,1.5150526407428362,8
LAG,Nit,97s,1.5256614103997692,8
LAG,Nit,T8s,1.525589118954066,8
LAG,Nit,Q4s,1.5348243511426396,8
LAG,Nit,J4s,1.525661410399769,8
LAG,Nit,J3s,1.5158478466455705,8
LAG,Nit,96s,1.525534900369789,8
LAG,Nit,J7o,1.527739789463734,8
LAG,Nit,Q5o,1.5411137069188112,8
LAG,Nit,J4o,1.5096669280379535,8
LAG,Nit,98s,1.5249746416655896,8
LAG,Nit,T9s,1.5342460195770147,8
LAG,Nit,K2o,1.5548490816024043,8
LAG,Nit,Q4o,1.5187033587508436,8
LAG,Nit,22,1.545812650889514,8
LAG,Nit,98o,1.5187033587508438,8
LAG,Nit,Q2s,1.5416739656230103,8
LAG,Nit,T8o,1.5187033587508436,8
LAG,Nit,Q3o,1.536776220176624,8
LAG,Nit,J6o,1.5277397894637337,8
LAG,Nit,J5o,1.5359990871353153,8
LAG,Nit,J2s,1.5328724821086555,8
LAG,Nit,T4s,1.5345713310826787,8
LAG,Nit,T3s,1.5253903174783823,8
LAG,Nit,97o,1.5187033587508438,8
LAG,Nit,87s,1.534408675329847,8
LAG,Nit,96o,1.5277397894637337,8
LAG,Nit,T4o,1.5187033587508436,8
LAG,Nit,T5s,1.5475114998635375,8
LAG,Nit,T6s,1.5257879204297495,8
LAG,Nit,85s,1.543119794537073,8
LAG,Nit,J3o,1.527739789463734,8
LAG,Nit,76s,1.5480356128448851,8
LAG,Nit,95s,1.5481621228748654,8
LAG,Nit,T7o,1.536776220176624,8
LAG,Nit,T2s,1.541457091285901,8
LAG,Nit,T5o,1.5416739656230103,8
LAG,Nit,93s,1.5254626089240857,8
LAG,Nit,95o,1.541131779780237,8
LAG,Nit,75s,1.5568732420820917,8
LAG,Nit,Q2o,1.536776220176624,8
LAG,Nit,87o,1.527739789463734,8
LAG,Nit,86s,1.520420280586293,8
LAG,Nit,94s,1.5344267481912723,8
LAG,Nit,85o,1.5362159614724247,8
LAG,Nit,92s,1.541872767098694,8
LAG,Nit,T3o,1.536776220176624,8
LAG,Nit,86o,1.5277397894637337,8
LAG,Nit,T6o,1.536776220176624,8
LAG,Nit,93o,1.536776220176624,8
LAG,Nit,J2o,1.536776220176624,8
LAG,Nit,65s,1.5420173499901,8
LAG,Nit,76o,1.5410233426116824,8
LAG,Nit,74s,1.543282450289905,8
LAG,Nit,73s,1.5343183110227179,8
LAG,Nit,83s,1.5163358139040666,8
LAG,Nit,84o,1.5096669280379535,8
LAG,Nit,T2o,1.536776220176624,8
LAG,Nit,84s,1.5251553702798473,8
LAG,Nit,54s,1.5523730995870724,8
LAG,Nit,53s,1.5390534007162724,8
LAG,Nit,75o,1.5504754491373653,8
LAG,Nit,64s,1.5395955865590456,8
LAG,Nit,92o,1.5458126508895143,8
LAG,Nit,82s,1.535312318401136,8
LAG,Nit,74o,1.527739789463734,8
LAG,Nit,64o,1.5235468856129528,8
LAG,Nit,43s,1.525498754646937,8
LAG,Nit,82o,1.536776220176624,8
LAG,Nit,94o,1.5187033587508438,8
LAG,Nit,65o,1.5348424240040655,8
LAG,Nit,73o,1.5458126508895143,8
LAG,Nit,72s,1.550692323474475,8
LAG,Nit,63s,1.5243601643771127,8
LAG,Nit,53o,1.5573792822020134,8
LAG,Nit,32s,1.5408606868588501,8
LAG,Nit,83o,1.527739789463734,8
LAG,Nit,62s,1.5543972600667595,8
LAG,Nit,42s,1.5415836013158812,8
LAG,Nit,52s,1.555120174523791,8
LAG,Nit,62o,1.5504754491373653,8
LAG,Nit,72o,1.5548490816024043,8
LAG,Nit,54o,1.5502224290774045,8
LAG,Nit,63o,1.5362340343338505,8
LAG,Nit,32o,1.536776220176624,8
LAG,Nit,52o,1.559295005513146,8
LAG,Nit,42o,1.545812650889514,8
LAG,Nit,43o,1.536776220176624,8
LAG,TAG,AA,1.6659619242437311,8
LAG,TAG,KK,1.6757016590686489,8
LAG,TAG,QQ,1.5963119175573346,8
LAG,TAG,JJ,1.6264396793851577,8
LAG,TAG,TT,1.5908242311447878,8
LAG,TAG,99,1.5746155679660072,8
LAG,TAG,88,1.615718702618924,8
LAG,TAG,AKs,1.6366518640336718,8
LAG,TAG,77,1.5927867150274204,8
LAG,TAG,AKo,1.6394502206811294,8
LAG,TAG,AJo,1.6159730986777836,8
LAG,TAG,AQo,1.6123206981184395,8
LAG,TAG,AQs,1.6109578620888336,8
LAG,TAG,A9o,1.5927867150274204,8
LAG,TAG,A7o,1.6291290091502468,8
LAG,TAG,KJs,1.610231016206377,8
LAG,TAG,QJs,1.5939860107334738,8
LAG,TAG,A7s,1.6291290091502468,8
LAG,TAG,A9s,1.6109578620888336,8
LAG,TAG,KTo,1.628874613091387,8
LAG,TAG,A8o,1.5927867150274204,8
LAG,TAG,AJs,1.5974021863810193,8
LAG,TAG,ATs,1.6109578620888336,8
LAG,TAG,K9s,1.62865655932665,8
LAG,TAG,55,1.6717948624504448,8
LAG,TAG,66,1.5927867150274204,8
LAG,TAG,KQs,1.6209883352667336,8
LAG,TAG,A8s,1.5927867150274204,8
LAG,TAG,ATo,1.6115211676477375,8
LAG,TAG,A5s,1.6398499859164806,8
LAG,TAG,QTs,1.6502438820356091,8
LAG,TAG,K8s,1.6109578620888336,8
LAG,TAG,KTs,1.6281477672089304,8
LAG,TAG,A4s,1.6401407242694632,8
LAG,TAG,KJo,1.6444291149759567,8
LAG,TAG,K5s,1.6286929016207727,8
LAG,TAG,A6s,1.5927867150274204,8
LAG,TAG,K9o,1.6113576273241845,8
LAG,TAG,A3s,1.5927867150274204,8
LAG,TAG,44,1.5975475555575107,8
LAG,TAG,KQo,1.631164177621125,8
LAG,TAG,K7s,1.6463189142703436,8
LAG,TAG,Q8s,1.5963119175573346,8
LAG,TAG,A5o,1.6395955898576207,8
LAG,TAG,Q5s,1.6432661615640263,8
LAG,TAG,A4o,1.6209883352667336,8
LAG,TAG,Q9o,1.5746155679660072,8
LAG,TAG,QTo,1.6310188084446338,8
LAG,TAG,Q9s,1.614446722324625,8
LAG,TAG,A6o,1.6291290091502468,8
LAG,TAG,A2s,1.647518209976397,8
LAG,TAG,JTs,1.5973295017927738,8
LAG,TAG,K4o,1.6103763853828683,8
LAG,TAG,K6s,1.6296014589738435,8
LAG,TAG,K8o,1.6103400430887456,8
LAG,TAG,K7o,1.6473364985057828,8
LAG,TAG,J9o,1.5790129855548691,8
LAG,TAG,J8s,1.5954033602042639,8
LAG,TAG,JTo,1.5904244659094366,8
LAG,TAG,K4s,1.6138652456186597,8
LAG,TAG,K2s,1.6568945218600861,8
LAG,TAG,K6o,1.6446835110348164,8
LAG,TAG,J9s,1.60332598032304,8
LAG,TAG,K3s,1.62865655932665,8
LAG,TAG,A3o,1.6109578620888336,8
LAG,TAG,Q6s,1.5958394677337377,8
LAG,TAG,QJo,1.6109578620888336,8
LAG,TAG,33,1.6484631096235904,8
LAG,TAG,Q3s,1.5961302060867204,8
LAG,TAG,J7s,1.6149555144423446,8
LAG,TAG,Q6o,1.5927867150274204,8
LAG,TAG,Q7s,1.6314549159741079,8
LAG,TAG,J5s,1.6442837457994655,8
LAG,TAG,J6s,1.5940586953217193,8
LAG,TAG,T9o,1.5746155679660072,8
LAG,TAG,Q7o,1.6109578620888336,8
LAG,TAG,A2o,1.6739754000978144,8
LAG,TAG,K5o,1.6478452906235024,8
LAG,TAG,K3o,1.6652169072142133,8
LAG,TAG,Q8o,1.5746155679660072,8
LAG,TAG,T7s,1.635161829974636,8
LAG,TAG,J8o,1.5728347955539888,8
LAG,TAG,97s,1.5968207096750542,8
LAG,TAG,T8s,1.5965299713220715,8
LAG,TAG,Q4s,1.6151372259129586,8
LAG,TAG,J4s,1.5964936290279488,8
LAG,TAG,J3s,1.5787949317901322,8
LAG,TAG,96s,1.5984561129105814,8
LAG,TAG,J7o,1.5927867150274204,8
LAG,TAG,Q5o,1.6226964230905065,8
LAG,TAG,J4o,1.556444420904594,8
LAG,TAG,98s,1.59663899820444,8
LAG,TAG,T9s,1.6165909176778717,8
LAG,TAG,K2o,1.6616190200960534,8
LAG,TAG,Q4o,1.5746155679660072,8
LAG,TAG,22,1.6291290091502468,8
LAG,TAG,98o,1.5746155679660072,8
LAG,TAG,Q2s,1.6212790736197162,8
LAG,TAG,T8o,1.5746155679660072,8
LAG,TAG,Q3o,1.6109578620888336,8
LAG,TAG,J6o,1.5927867150274204,8
LAG,TAG,J5o,1.6223693424434011,8
LAG,TAG,J2s,1.603725745558391,8
LAG,TAG,T4s,1.615500648854187,8
LAG,TAG,T3s,1.597474870969265,8
LAG,TAG,97o,1.5746155679660072,8
LAG,TAG,87s,1.6155369911483097,8
LAG,TAG,96o,1.5927867150274204,8
LAG,TAG,T4o,1.5746155679660072,8
LAG,TAG,T5s,1.6462098873879754,8
LAG,TAG,T6s,1.5979836630869846,8
LAG,TAG,85s,1.6465006257409576,8
LAG,TAG,J3o,1.5927867150274204,8
LAG,TAG,76s,1.6445017995642024,8
LAG,TAG,95s,1.6472638139175373,8
LAG,TAG,T7o,1.6109578620888336,8
LAG,TAG,T2s,1.6213881005020847,8
LAG,TAG,T5o,1.6240410879730511,8
LAG,TAG,93s,1.5979473207928618,8
LAG,TAG,95o,1.6236413227377,8
LAG,TAG,75s,1.664671772802371,8
LAG,TAG,Q2o,1.6109578620888336,8
LAG,TAG,87o,1.5927867150274204,8
LAG,TAG,86s,1.5957304408513693,8
LAG,TAG,94s,1.6175358173250651,8
LAG,TAG,85o,1.6225147116198924,8
LAG,TAG,92s,1.6221149463845412,8
LAG,TAG,T3o,1.6109578620888336,8
LAG,TAG,86o,1.5927867150274204,8
LAG,TAG,T6o,1.6109578620888336,8
LAG,TAG,93o,1.6109578620888336,8
LAG,TAG,J2o,1.6109578620888336,8
LAG,TAG,65s,1.6441020343288513,8
LAG,TAG,76o,1.621097362149102,8
LAG,TAG,74s,1.6345076686804252,8
LAG,TAG,73s,1.6156460180306782,8
LAG,TAG,83s,1.5791946970254833,8
LAG,TAG,84o,1.556444420904594,8
LAG,TAG,T2o,1.6109578620888336,8
LAG,TAG,84s,1.597511213263388,8
LAG,TAG,54s,1.6520609967417503,8
LAG,TAG,53s,1.6274572636205968,8
LAG,TAG,75o,1.6414853891520078,8
LAG,TAG,64s,1.6265123639734034,8
LAG,TAG,92o,1.6291290091502468,8
LAG,TAG,82s,1.6091407473826922,8
LAG,TAG,74o,1.5927867150274204,8
LAG,TAG,64o,1.5859180214382063,8
LAG,TAG,43s,1.5982744014399672,8
LAG,TAG,82o,1.6109578620888336,8
LAG,TAG,94o,1.5746155679660072,8
LAG,TAG,65o,1.6203705162666455,8
LAG,TAG,73o,1.6291290091502468,8
LAG,TAG,72s,1.6407585432695513,8
LAG,TAG,63s,1.6013998387345303,8
LAG,TAG,53o,1.6641266383905287,8
LAG,TAG,32s,1.6266213908557716,8
LAG,TAG,83o,1.5927867150274204,8
LAG,TAG,62s,1.6541325075067512,8
LAG,TAG,42s,1.62196957720805,8
LAG,TAG,52s,1.6556225415657873,8
LAG,TAG,62o,1.6406858586813056,8
LAG,TAG,72o,1.64730015621166,8
LAG,TAG,54o,1.6419941812697272,8
LAG,TAG,63o,1.6126659499126064,8
LAG,TAG,32o,1.6109578620888336,8
LAG,TAG,52o,1.6598019053899122,8
LAG,TAG,42o,1.6291290091502468,8
LAG,TAG,43o,1.6109578620888336,8
LAG,LAG,AA,1.9513035027947083,8
LAG,LAG,KK,1.9835331828279439,8
LAG,LAG,QQ,1.7453429555103188,8
LAG,LAG,JJ,1.7941257992086244,8
LAG,LAG,TT,1.6829978624540276,8
LAG,LAG,99,1.625190708346416,8
LAG,LAG,88,1.7472509525682862,8
LAG,LAG,AKs,1.8288822861564658,8
LAG,LAG,77,1.669384045607989,8
LAG,LAG,AKo,1.8267164516582324,8
LAG,LAG,AJo,1.756326830465646,8
LAG,LAG,AQo,1.7577707201311346,8
LAG,LAG,AQs,1.7362155101249064,8
LAG,LAG,A9o,1.6826368900376556,8
LAG,LAG,A7o,1.7804604148745327,8
LAG,LAG,KJs,1.7565846679059116,8
LAG,LAG,QJs,1.6876905038668668,8
LAG,LAG,A7s,1.78138862965949,8
LAG,LAG,A9s,1.7341012431147265,8
LAG,LAG,KTo,1.7998497903825275,8
LAG,LAG,A8o,1.684751157047836,8
LAG,LAG,AJs,1.7366280500293323,8
LAG,LAG,ATs,1.7366796175173853,8
LAG,LAG,K9s,1.7995403854542085,8
LAG,LAG,55,1.9341315292730004,8
LAG,LAG,66,1.6739219845566686,8
LAG,LAG,KQs,1.7449304156058938,8
LAG,LAG,A8s,1.684287049655357,8
LAG,LAG,ATo,1.7604522295098999,8
LAG,LAG,A5s,1.8097507480887374,8
LAG,LAG,QTs,1.832440442832135,8
LAG,LAG,K8s,1.7452913880222658,8
LAG,LAG,KTs,1.80119054507191,8
LAG,LAG,A4s,1.8073270761502376,8
LAG,LAG,KJo,1.8429602103949834,8
LAG,LAG,K5s,1.8194454358427343,8
LAG,LAG,A6s,1.684287049655357,8
LAG,LAG,K9o,1.7450851180700533,8
LAG,LAG,A3s,1.683719807286772,8
LAG,LAG,44,1.6937238999690885,8
LAG,LAG,KQo,1.7793259301373627,8
LAG,LAG,K7s,1.8412069158011755,8
LAG,LAG,Q8s,1.6815539727885387,8
LAG,LAG,A5o,1.8107820978498008,8
LAG,LAG,Q5s,1.800313897775006,8
LAG,LAG,A4o,1.7562236954895392,8
LAG,LAG,Q9o,1.627769082749075,8
LAG,LAG,QTo,1.773653506451513,8
LAG,LAG,Q9s,1.736628050029332,8
LAG,LAG,A6o,1.7876282957139242,8
LAG,LAG,A2s,1.8343484398901024,8
LAG,LAG,JTs,1.6865044516416439,8
LAG,LAG,K4o,1.7451882530461593,8
LAG,LAG,K6s,1.7701469172638973,8
LAG,LAG,K8o,1.7405471791213736,8
LAG,LAG,K7o,1.8373393541971872,8
LAG,LAG,J9o,1.682997862454028,8
LAG,LAG,J8s,1.6985712438460872,8
LAG,LAG,JTo,1.668868370727457,8
LAG,LAG,K4s,1.774478586260364,8
LAG,LAG,K2s,1.8400724310640055,8
LAG,LAG,K6o,1.797993360812613,8
LAG,LAG,J9s,1.7260051474903775,8
LAG,LAG,K3s,1.7721064818099177,8
LAG,LAG,A3o,1.7254894726098455,8
LAG,LAG,Q6s,1.682791592501815,8
LAG,LAG,QJo,1.7254894726098455,8
LAG,LAG,33,1.8459511247020672,8
LAG,LAG,Q3s,1.6796975432186243,8
LAG,LAG,J7s,1.7246643928009948,8
LAG,LAG,Q6o,1.6739219845566686,8
LAG,LAG,Q7s,1.7806666848267452,8
LAG,LAG,J5s,1.8201673806754788,8
LAG,LAG,J6s,1.6934144950407697,8
LAG,LAG,T9o,1.628645730045979,8
LAG,LAG,Q7o,1.7195592114837304,8
LAG,LAG,A2o,1.9176299330959838,8
LAG,LAG,K5o,1.8732818933702515,8
LAG,LAG,K3o,1.872869353465826,8
LAG,LAG,Q8o,1.6223544965034913,8
LAG,LAG,T7s,1.7851014887993184,8
LAG,LAG,J8o,1.6360714483256364,8
LAG,LAG,97s,1.6885155836757177,8
LAG,LAG,T8s,1.6839260772389848,8
LAG,LAG,Q4s,1.7382782096470333,8
LAG,LAG,J4s,1.6883608812115583,8
LAG,LAG,J3s,1.6303990246397873,8
LAG,LAG,96s,1.688567151163771,8
LAG,LAG,J7o,1.6655164840040007,8
LAG,LAG,Q5o,1.7435380934284574,8
LAG,LAG,J4o,1.5735716528051857,8
LAG,LAG,98s,1.6884124486996117,8
LAG,LAG,T9s,1.7398252342886291,8
LAG,LAG,K2o,1.8528611681011933,8
LAG,LAG,Q4o,1.6223544965034913,8
LAG,LAG,22,1.7770569606630229,8
LAG,LAG,98o,1.628645730045979,8
LAG,LAG,Q2s,1.7429192835718195,8
LAG,LAG,T8o,1.6223544965034913,8
LAG,LAG,Q3o,1.7254894726098455,8
LAG,LAG,J6o,1.6739219845566686,8
LAG,LAG,J5o,1.759111474820517,8
LAG,LAG,J2s,1.693620764992982,8
LAG,LAG,T4s,1.7378656697426078,8
LAG,LAG,T3s,1.6818633777168577,8
LAG,LAG,97o,1.6288004325101384,8
LAG,LAG,87s,1.7294086017018873,8
LAG,LAG,96o,1.6800069481469433,8
LAG,LAG,T4o,1.6223544965034913,8
LAG,LAG,T5s,1.8066566988055466,8
LAG,LAG,T6s,1.6826884575257086,8
LAG,LAG,85s,1.8253241294807967,8
LAG,LAG,J3o,1.676500358959327,8
LAG,LAG,76s,1.81109150277812,8
LAG,LAG,95s,1.8100085855290033,8
LAG,LAG,T7o,1.7234267730877186,8
LAG,LAG,T2s,1.7414753939063305,8
LAG,LAG,T5o,1.7435380934284574,8
LAG,LAG,93s,1.6903720132456324,8
LAG,LAG,95o,1.7479213299129777,8
LAG,LAG,75s,1.850489063650747,8
LAG,LAG,Q2o,1.7254894726098455,8
LAG,LAG,87o,1.666754103717277,8
LAG,LAG,86s,1.7021809680098097,8
LAG,LAG,94s,1.743280255988192,8
LAG,LAG,85o,1.7615867142470698,8
LAG,LAG,92s,1.7520467289572323,8
LAG,LAG,T3o,1.7254894726098455,8
LAG,LAG,86o,1.6739219845566686,8
LAG,LAG,T6o,1.7254894726098455,8
LAG,LAG,93o,1.7254894726098455,8
LAG,LAG,J2o,1.7281709819886109,8
LAG,LAG,65s,1.818414086081671,8
LAG,LAG,76o,1.7533359161585613,8
LAG,LAG,74s,1.7829356543010852,8
LAG,LAG,73s,1.7327089209372906,8
LAG,LAG,83s,1.6319460492813826,8
LAG,LAG,84o,1.5707870084503144,8
LAG,LAG,T2o,1.7254894726098455,8
LAG,LAG,84s,1.6867107215938564,8
LAG,LAG,54s,1.8428570754188769,8
LAG,LAG,53s,1.7748911261647893,8
LAG,LAG,75o,1.791702127270125,8
LAG,LAG,64s,1.7582863950116663,8
LAG,LAG,92o,1.7819043045400216,8
LAG,LAG,82s,1.7157947848558486,8
LAG,LAG,74o,1.66907464067967,8
LAG,LAG,64o,1.6469006208168033,8
LAG,LAG,43s,1.6887734211159835,8
LAG,LAG,82o,1.7254894726098455,8
LAG,LAG,94o,1.627459677820756,8
LAG,LAG,65o,1.7580801250594535,8
LAG,LAG,73o,1.7715908069293858,8
LAG,LAG,72s,1.791908397222338,8
LAG,LAG,63s,1.7026966428903414,8
LAG,LAG,53o,1.8787480471038878,8
LAG,LAG,32s,1.77685069071081,8
LAG,LAG,83o,1.6739219845566682,8
LAG,LAG,62s,1.8445072350365783,8
LAG,LAG,42s,1.7438474983567769,8
LAG,LAG,52s,1.8348125472825814,8
LAG,LAG,62o,1.808925668279886,8
LAG,LAG,72o,1.8227457550781376,8
LAG,LAG,54o,1.8184140860816709,8
LAG,LAG,63o,1.7437443633806704,8
LAG,LAG,32o,1.7254894726098455,8
LAG,LAG,52o,1.8481169592003006,8
LAG,LAG,42o,1.7770569606630224,8
LAG,LAG,43o,1.7254894726098455,8
LAG,Loose-passive,AA,2.1398238128390035,8
LAG,Loose-passive,KK,2.1708730293036576,8
LAG,Loose-passive,QQ,1.906055580769213,8
LAG,Loose-passive,JJ,1.9601219770068927,8
LAG,Loose-passive,TT,1.8317892116578103,8
LAG,Loose-passive,99,1.7630973157726875,8
LAG,Loose-passive,88,1.9100116585427018,8
LAG,Loose-passive,AKs,1.9956067958236403,8
LAG,Loose-passive,77,1.8136272182431576,8
LAG,Loose-passive,AKo,1.986076244823872,8
LAG,Loose-passive,AJo,1.9064152242031664,8
LAG,Loose-passive,AQo,1.9075540950773526,8
LAG,Loose-passive,AQs,1.8899915073859557,8
LAG,Loose-passive,A9o,1.8277132527396704,8
LAG,Loose-passive,A7o,1.9427392110324724,8
LAG,Loose-passive,KJs,1.9119297568571207,8
LAG,Loose-passive,QJs,1.8681731390594418,8
LAG,Loose-passive,A7s,1.9463955859443332,8
LAG,Loose-passive,A9s,1.8862751919017693,8
LAG,Loose-passive,KTo,1.946994991667589,8
LAG,Loose-passive,A8o,1.827773193311996,8
LAG,Loose-passive,AJs,1.8937677634424677,8
LAG,Loose-passive,ATs,1.8880134684992111,8
LAG,Loose-passive,K9s,1.954127919774334,8
LAG,Loose-passive,55,2.122321165719932,8
LAG,Loose-passive,66,1.817463414871995,8
LAG,Loose-passive,KQs,1.9042573635994453,8
LAG,Loose-passive,A8s,1.8285524207522286,8
LAG,Loose-passive,ATo,1.909232431102469,8
LAG,Loose-passive,A5s,1.9742679520757314,8
LAG,Loose-passive,QTs,2.02413850825062,8
LAG,Loose-passive,K8s,1.8949066343166538,8
LAG,Loose-passive,KTs,1.9496923174222405,8
LAG,Loose-passive,A4s,1.9694727062896844,8
LAG,Loose-passive,KJo,2.011191344628293,8
LAG,Loose-passive,K5s,1.974327892648057,8
LAG,Loose-passive,A6s,1.8297512321987404,8
LAG,Loose-passive,K9o,1.8989825932347937,8
LAG,Loose-passive,A3s,1.8280728961736241,8
LAG,Loose-passive,44,1.8529482336887426,8
LAG,Loose-passive,KQo,1.94453742820224,8
LAG,Loose-passive,K7s,2.008553959445967,8
LAG,Loose-passive,Q8s,1.8512698976636264,8
LAG,Loose-passive,A5o,1.9748074172266616,8
LAG,Loose-passive,Q5s,1.9893729763017793,8
LAG,Loose-passive,A4o,1.9134282711652604,8
LAG,Loose-passive,Q9o,1.7661542849612923,8
LAG,Loose-passive,QTo,1.9339279469006112,8
LAG,Loose-passive,Q9s,1.9141475580331673,8
LAG,Loose-passive,A6o,1.9480739219694496,8
LAG,Loose-passive,A2s,1.998843586729222,8
LAG,Loose-passive,JTs,1.857863360619441,8
LAG,Loose-passive,K4o,1.8890324582287463,8
LAG,Loose-passive,K6s,1.933388481749681,8
LAG,Loose-passive,K8o,1.891669843411072,8
LAG,Loose-passive,K7o,2.0003421010373614,8
LAG,Loose-passive,J9o,1.830530459638973,8
LAG,Loose-passive,J8s,1.8718894545436284,8
LAG,Loose-passive,JTo,1.8198610377650186,8
LAG,Loose-passive,K4s,1.9190027443915398,8
LAG,Loose-passive,K2s,2.0135889675213168,8
LAG,Loose-passive,K6o,1.9656365096608466,8
LAG,Loose-passive,J9s,1.8968846732033984,8
LAG,Loose-passive,K3s,1.936265629221309,8
LAG,Loose-passive,A3o,1.8774039871975823,8
LAG,Loose-passive,Q6s,1.8506704919403705,8
LAG,Loose-passive,QJo,1.8774039871975823,8
LAG,Loose-passive,33,2.012749799508758,8
LAG,Loose-passive,Q3s,1.849711442783161,8
LAG,Loose-passive,J7s,1.9042573635994455,8
LAG,Loose-passive,Q6o,1.817463414871995,8
LAG,Loose-passive,Q7s,1.9641979359250328,8
LAG,Loose-passive,J5s,2.0198227870431777,8
LAG,Loose-passive,J6s,1.8666146841789768,8
LAG,Loose-passive,T9o,1.7646557706531527,8
LAG,Loose-passive,Q7o,1.872668681983861,8
LAG,Loose-passive,A2o,2.0972660064878363,8
LAG,Loose-passive,K5o,2.0373254341622493,8
LAG,Loose-passive,K3o,2.0532696264008554,8
LAG,Loose-passive,Q8o,1.7575228425464078,8
LAG,Loose-passive,T7s,1.9675546079752655,8
LAG,Loose-passive,J8o,1.7774231125585027,8
LAG,Loose-passive,97s,1.8561850245943246,8
LAG,Loose-passive,T8s,1.8493517993492075,8
LAG,Loose-passive,Q4s,1.908093560228283,8
LAG,Loose-passive,J4s,1.8700912373738607,8
LAG,Loose-passive,J3s,1.804396370105017,8
LAG,Loose-passive,96s,1.8538473422736266,8
LAG,Loose-passive,J7o,1.8133275153815296,8
LAG,Loose-passive,Q5o,1.8969446137757238,8
LAG,Loose-passive,J4o,1.7153246796291943,8
LAG,Loose-passive,98s,1.8561850245943246,8
