player,hands_seen,vpip,pfr,postflop_af,threebet_pct,avg_open_bb,net_bb,clean_hands,bb_per_100
5ouu5AWu2GYFHUuN6MKnFA,7380,0.21016260162601627,0.15921409214092141,2.9057971014492754,0.04678362573099415,3.829934518241347,699.4000000000002,5664,12.348163841807912
5xYZ4z6oztsDoZjOzwXGPA,5062,0.15725009877518767,0.0839589095219281,1.7927461139896372,0.026234567901234566,3.092583120204604,763.6,3870,19.7312661498708
6/1Ac6iR0bfww4R2+LgCqA,5870,0.09540034071550256,0.03713798977853492,2.8372093023255816,0.020090732339598186,3.803225806451613,-11.600000000000005,4543,-0.2553378824565266
62HZTtbXzcvKhp4SpR0qLg,6153,0.2681618722574354,0.08418657565415244,1.806701030927835,0.025232403718459494,4.0,588.8333333333333,4863,12.108437864144218
641YNeadqRPq/IQTGJep/w,9220,0.23622559652928415,0.1972885032537961,2.967391304347826,0.04930725346373268,3.393635827931644,527.5333333333336,7585,6.954954954954959
6BZMXSLIh7SzK94a040RhQ,8736,0.1945970695970696,0.021863553113553112,2.0106382978723403,0.018744906275468622,3.7762237762237763,-312.56666666666666,6462,-4.836995770143402
6BfY30VNVThgtNLhQ4swdg,6810,0.19177679882525697,0.1397944199706314,4.988372093023256,0.051541425818882464,3.0518957345971565,444.00000000000017,5270,8.425047438330173
6DwBRH+xZ12AAZmeAg+aXw,6149,0.33322491462026343,0.27175150430964384,3.51056338028169,0.12295578437310721,3.0870989761092154,815.1333333333336,4951,16.46401400390494
6PUdAmZWZebegwL7d/G3Mg,7246,0.1752691139939277,0.14173337013524703,4.627329192546584,0.03969022265246854,3.8838983050847458,15.033333333333289,5436,0.27655138582290817
6RiVTYll/5D8zICp0MRpKw,8594,0.18059111007679776,0.11263672329532232,2.356940509915014,0.03571428571428571,3.4638202247191012,-105.53333333333332,6796,-1.5528742397488717
6XhXrnN0l1dugDlNcJGUsg,5154,0.2089639115250291,0.06616220411331004,1.215644820295983,0.03576437587657784,4.341258741258741,31.09999999999999,4031,0.7715207144629121
6bU7FCau6rpIPryg6/gPAA,12804,0.12082161824429866,0.07489846922836614,2.302250803858521,0.0363015823766677,4.0131578947368425,279.6000000000001,9822,2.846670739156995
6bZSE2LvZizFjUwvlrFMaQ,6831,0.07158541941150637,0.04377104377104377,1.9037037037037037,0.018072289156626505,4.295454545454546,-39.599999999999966,5250,-0.7542857142857136
6lQU/ENm6JIPzDLsVlAP5A,6250,0.2088,0.1648,2.1142857142857143,0.04431818181818182,inf,-410.69999999999993,4868,-8.436729663105996
6lZq8YEWJc6oQZR5ZK8yAw,10372,0.23891245661396066,0.14481295796374855,1.7613412228796843,0.05518341307814992,3.5468373493975904,88.70000000000002,8012,1.1070893659510737
7/lGdfcaBuMpBBCLs7e+Eg,9735,0.13507960965588084,0.10200308166409862,2.238095238095238,0.05038291011688835,4.2533024333719585,830.3000000000001,7531,11.02509626875581
79ID/ub1Pt/mDpCprVmOoA,9601,0.18081449848974065,0.1579002187272159,5.27906976744186,0.03284541235273117,3.1536516853932586,435.5000000000001,7591,5.737057041233041
79u7r6AwFwToSZB/Ri6zng,6039,0.05332008610697135,0.0460341116078821,4.785714285714286,0.027239709443099273,4.173390557939914,-133.29999999999993,4666,-2.8568366909558494
7LDb2gRIYi8pt2m880Yyfw,7818,0.13238679969301612,0.10450243028907649,1.8846153846153846,0.04170444242973708,4.197786998616874,1053.7333333333333,5967,17.659348639740795
7LMdrxGsEvqkvOfgKJgZ6g,10141,0.1608322650626171,0.11507740853959175,3.0392156862745097,0.03127413127413128,3.7401662049861497,791.4333333333334,7987,9.909018822252829
7aLMgt5IJZPbcymEmuCP5w,14551,0.12012920074221703,0.041577898426225,4.015345268542199,0.007568359375,3.181184668989547,-1026.5,11413,-8.99412950144572
7injgs2kFweNCL4R0I4ITA,6300,0.14777777777777779,0.10238095238095238,2.018867924528302,0.021848739495798318,4.013201320132013,318.2,4829,6.589355974321806
7je+LC5Mfs6nL8YBVh4frQ,11258,0.11422988097352993,0.07790015988630307,6.473684210526316,0.028610823853843503,3.5261034047919293,-138.4666666666666,8755,-1.5815724347991618
7xd34igFtqy3BKKcAOfh0Q,5234,0.2019487963316775,0.06324035154757356,2.3155555555555556,0.008287292817679558,2.871473354231975,-167.0666666666666,4126,-4.04911940539667
7z9orGDJpUnEvIwifKWQCA,11892,0.15699630003363607,0.09300369996636394,2.1656976744186047,0.026814911706998037,4.3130859375,76.7000000000002,9320,0.8229613733905601
